Data da colheita,Zona de produção,Produtoras de DSP
02/07/2018,L3,80
02/07/2018,RIAV2,80
02/07/2018,RIAV3,20
02/07/2018,RIAV4,20
02/07/2018,EMR,20
03/07/2018,LOB,8120
03/07/2018,L5a,80
03/07/2018,L6,80
03/07/2018,ESD2,20
03/07/2018,L6,20
03/07/2018,ESD1,20
03/07/2018,ELM,40
02/07/2018,L2,20
02/07/2018,L1,20
03/07/2018,RIAV1,1600
03/07/2018,L4,20
03/07/2018,EMN1,20
03/07/2018,EMN2,40
03/07/2018,L7b,1960
03/07/2018,LAG,40
03/07/2018,OLH5,440
03/07/2018,L7c,20
03/07/2018,POR2,240
03/07/2018,L7a,40
04/07/2018,L5b,20
04/07/2018,ETJ,40
04/07/2018,L3,140
06/07/2018,L5,20
05/07/2018,OLH1,20
05/07/2018,FUZ1,80
05/07/2018,OLH3,20
05/07/2018,TAV2,20
05/07/2018,FAR1,20
05/07/2018,VT1,20
05/07/2018,OLH2,40
09/07/2018,LAL,7400
09/07/2018,ETJ,20
09/07/2018,L5b,1060
09/07/2018,RIAV1,20
09/07/2018,RIAV1,20
09/07/2018,RIAV3,20
09/07/2018,L3,20
09/07/2018,RIAV2,20
09/07/2018,RIAV4,20
10/07/2018,L5a,80
10/07/2018,LOB,80
11/07/2018,ETJ,20
09/07/2018,OLH2,40
09/07/2018,OLH1,20
09/07/2018,FUZ1,240
09/07/2018,TAV2,20
09/07/2018,VT1,20
09/07/2018,L9,20
10/07/2018,L6,180
10/07/2018,ESD1,20
10/07/2018,ESD1,20
10/07/2018,L6,20
09/07/2018,L2,20
10/07/2018,EMN2,40
10/07/2018,EMN1,20
10/07/2018,L1,20
10/07/2018,ELM,240
09/07/2018,L1,20
10/07/2018,L4,20
10/07/2018,L2,120
11/07/2018,L7c,1560
10/07/2018,L7b,20
10/07/2018,L7a,20
10/07/2018,POR2,20
10/07/2018,LAG,40
10/07/2018,OLH5,120
10/07/2018,L7c,20
11/07/2018,FAR1,20
11/07/2018,L8,120
11/07/2018,OLH3,40
16/07/2018,LAL,17040
16/07/2018,L1,120
16/07/2018,RIAV1,20
16/07/2018,RIAV2,40
16/07/2018,RIAV3,20
16/07/2018,RIAV4,20
16/07/2018,RIAV1,20
16/07/2018,L3,120
16/07/2018,L8,80
16/07/2018,FAR1,40
16/07/2018,OLH3,40
16/07/2018,L1,20
16/07/2018,L2,20
17/07/2018,L2,40
17/07/2018,L1,100
17/07/2018,ESD1,20
17/07/2018,ESD2,20
17/07/2018,L6,20
17/07/2018,ESD1,20
17/07/2018,L6,100
17/07/2018,L4,20
17/07/2018,EMN2,20
17/07/2018,EMN1,20
17/07/2018,LOB,1320
17/07/2018,L5a,20
17/07/2018,POR2,20
17/07/2018,LAG,80
17/07/2018,L7b,460
17/07/2018,L7a,60
17/07/2018,L7c,120
18/07/2018,L5b,40
18/07/2018,ETJ,220
18/07/2018,OLH5,360
18/07/2018,L3,80
20/07/2018,L5b,20
19/07/2018,OLH1,20
19/07/2018,FUZ1,40
19/07/2018,TAV2,40
19/07/2018,VT1,20
19/07/2018,L9,40
19/07/2018,OLH2,20
19/07/2018,L7c,1120
23/07/2018,L5b,20
23/07/2018,ETJ,20
23/07/2018,LAL,16920
23/07/2018,RIAV1,40
23/07/2018,RIAV2,40
23/07/2018,RIAV3,20
23/07/2018,RIAV4,20
23/07/2018,RIAV1,20
23/07/2018,L3,20
23/07/2018,FUZ1,240
23/07/2018,TAV2,120
23/07/2018,VT1,20
24/07/2018,LOB,20
24/07/2018,L5a,20
23/07/2018,L7c,20
24/07/2018,LAG,20
24/07/2018,POR2,40
24/07/2018,POR3,20
24/07/2018,L7a,60
24/07/2018,EMN1,20
24/07/2018,EMN2,20
24/07/2018,L6,20
24/07/2018,ESD1,20
24/07/2018,L6,20
24/07/2018,ESD1,20
24/07/2018,OLH5,20
25/07/2018,L7b,60
25/07/2018,L7c,280
26/07/2018,OLH2,80
26/07/2018,OLH1,20
26/07/2018,FAR1,40
26/07/2018,L8,1080
26/07/2018,L9,20
26/07/2018,OLH3,20
30/07/2018,LAL,2320
30/07/2018,EMR,120
31/07/2018,LOB,480
31/07/2018,L5a,60
01/08/2018,RIAV4,20
01/08/2018,RIAV3,20
01/08/2018,RIAV2,20
01/08/2018,RIAV1,20
01/08/2018,RIAV1,20
01/08/2018,EMN2,20
01/08/2018,EMN1,20
01/08/2018,L3,20
01/08/2018,L7c,20
01/08/2018,OLH3,9600
01/08/2018,FAR1,20
01/08/2018,OLH2,20
01/08/2018,OLH1,20
01/08/2018,FUZ,20
01/08/2018,TAV,20
01/08/2018,VT,20
01/08/2018,L9,20
01/08/2018,L8,20
06/08/2018,ETJ,20
06/08/2018,L5,20
06/08/2018,LAL,200
06/08/2018,RIAV1,20
06/08/2018,RIAV2,20
06/08/2018,RIAV1,20
06/08/2018,FUZ,1080
06/08/2018,L9,1860
06/08/2018,GUA,20
06/08/2018,L1,20
07/08/2018,ESD1,20
07/08/2018,L6,20
07/08/2018,L2,20
07/08/2018,L7c,760
07/08/2018,POR2,80
07/08/2018,LAG,20
07/08/2018,L7a,20
07/08/2018,L7c,20
07/08/2018,OLH5,20
07/08/2018,ELM,20
08/08/2018,FAR1,20
08/08/2018,L8,140
08/08/2018,OLH2,280
13/08/2018,LAL,8240
13/08/2018,L2,20
13/08/2018,L6,80
13/08/2018,ESD1,20
13/08/2018,L1,20
13/08/2018,OLH2,3320
13/08/2018,L3,20
13/08/2018,RIAV1,20
13/08/2018,RIAV1,20
13/08/2018,RIAV2,20
14/08/2018,L5a,20
14/08/2018,L1,20
14/08/2018,ELM,20
16/08/2018,EMR,20
16/08/2018,L8,820
14/08/2018,OLH5,80
14/08/2018,POR3,40
14/08/2018,LAG,20
14/08/2018,POR2,40
14/08/2018,L7a,20
16/08/2018,L9,20
16/08/2018,TAV,360
16/08/2018,VT,20
14/08/2018,EMN1,20
14/08/2018,EMN2,20
14/08/2018,L4,20
16/08/2018,L7c,20
20/08/2018,LAL,1320
20/08/2018,ETJ,120
20/08/2018,L5,60
20/08/2018,ETJ,20
20/08/2018,RIAV1,20
20/08/2018,RIAV2,40
20/08/2018,RIAV3,20
20/08/2018,RIAV4,20
20/08/2018,L3,20
21/08/2018,L5a,20
20/08/2018,L5a,20
21/08/2018,LOB,20
21/08/2018,L6,40
21/08/2018,ESD1,20
21/08/2018,L6,40
21/08/2018,ESD1,20
21/08/2018,EMN2,20
21/08/2018,EMN1,20
21/08/2018,RIAV1,20
20/08/2018,L1,20
20/08/2018,L2,20
21/08/2018,L2,20
21/08/2018,L1,20
21/08/2018,ELM,20
22/08/2018,L5b,120
21/08/2018,POR2,40
21/08/2018,OLH5,20
21/08/2018,LAG,20
21/08/2018,L7c,120
21/08/2018,L7a,20
22/08/2018,L8,40
22/08/2018,FAR2,20
22/08/2018,FAR1,20
22/08/2018,OLH3,20
22/08/2018,OLH2,20
22/08/2018,OLH1,20
22/08/2018,FUZ,40
22/08/2018,TAV,640
22/08/2018,VT,20
22/08/2018,L9,20
22/08/2018,GUA,20
22/08/2018,L7c,860
27/08/2018,LAL,720
27/08/2018,L5b,60
27/08/2018,ETJ,140
27/08/2018,RIAV4,40
27/08/2018,L3,20
27/08/2018,L3,20
27/08/2018,GUA,20
27/08/2018,L9,20
27/08/2018,VT,20
27/08/2018,TAV,40
27/08/2018,FUZ,80
27/08/2018,OLH1,20
27/08/2018,OLH2,40
27/08/2018,OLH3,20
28/08/2018,LOB,20
28/08/2018,L5a,60
28/08/2018,L6,20
28/08/2018,ESD1,20
28/08/2018,L6,180
28/08/2018,ESD2,20
28/08/2018,ESD1,20
28/08/2018,L2,20
28/08/2018,ELM,20
28/08/2018,L1,20
28/08/2018,L4,60
28/08/2018,EMN2,20
28/08/2018,L1,20
28/08/2018,RIAV4,20
28/08/2018,RIAV3,20
28/08/2018,RIAV2,40
28/08/2018,RIAV1,20
28/08/2018,POR2,20
28/08/2018,LAG,20
28/08/2018,L7c,20
28/08/2018,L7b,160
28/08/2018,L7a,120
29/08/2018,EMR,20
29/08/2018,L7c,500
29/08/2018,L1,20
29/08/2018,L2,20
03/09/2018,LAL,880
04/09/2018,L5a,20
04/09/2018,LOB,20
03/09/2018,GUA,20
03/09/2018,L9,20
03/09/2018,L8,100
04/09/2018,L6,60
04/09/2018,L6,40
04/09/2018,ESD1,20
05/09/2018,L5b,40
05/09/2018,ETJ,60
03/09/2018,L1,20
03/09/2018,L2,20
04/09/2018,L1,20
04/09/2018,ELM,20
04/09/2018,L2,20
03/09/2018,L3,120
03/09/2018,RIAV1,20
03/09/2018,RIAV2,20
03/09/2018,RIAV3,20
03/09/2018,RIAV4,20
04/09/2018,RIAV1,40
04/09/2018,EMN1,20
04/09/2018,EMN2,20
04/09/2018,OLH5,20
04/09/2018,L7c,340
04/09/2018,L7a,140
04/09/2018,POR3,40
04/09/2018,LAG,160
04/09/2018,POR2,40
06/09/2018,L5,40
05/09/2018,L7c,60
05/09/2018,FAR1,20
05/09/2018,OLH1,20
05/09/2018,TAV,20
05/09/2018,FUZ,20
05/09/2018,OLH3,20
05/09/2018,OLH2,20
05/09/2018,VT,40
06/09/2018,EMR,20
10/09/2018,LAL,3920
10/09/2018,L5b,20
10/09/2018,ETJ,120
10/09/2018,FUZ,80
10/09/2018,VT,20
10/09/2018,TAV,20
10/09/2018,L9,20
10/09/2018,GUA,20
11/09/2018,L5a,20
11/09/2018,LOB,20
10/09/2018,L3,20
10/09/2018,RIAV1,40
11/09/2018,L6,20
11/09/2018,ESD1,120
11/09/2018,ESD2,20
11/09/2018,L6,20
11/09/2018,ESD1,20
10/09/2018,L1,20
10/09/2018,L2,20
11/09/2018,ELM,20
11/09/2018,RIAV1,20
11/09/2018,RIAV2,20
11/09/2018,RIAV3,20
11/09/2018,RIAV4,40
11/09/2018,EMN1,20
11/09/2018,EMN2,160
11/09/2018,L4,20
12/09/2018,L7c,40
11/09/2018,L7a,20
11/09/2018,LAG,80
11/09/2018,POR2,3400
11/09/2018,L7b,20
11/09/2018,L7c,40
11/09/2018,L1,20
13/09/2018,L3,40
12/09/2018,OLH2,20
12/09/2018,OLH1,240
12/09/2018,OLH5,20
12/09/2018,L8,20
12/09/2018,OLH3,20
12/09/2018,FAR1,20
17/09/2018,L5b,120
17/09/2018,ETJ,60
17/09/2018,LAL,2120
17/09/2018,ETJ,20
17/09/2018,TAV,40
17/09/2018,VT,20
17/09/2018,FUZ,20
17/09/2018,GUA,20
17/09/2018,L9,20
17/09/2018,L3,20
18/09/2018,LOB,80
18/09/2018,L5a,40
18/09/2018,L6,20
18/09/2018,ESD1,20
18/09/2018,L6,20
19/09/2018,L5b,200
18/09/2018,L2,20
17/09/2018,L1,80
17/09/2018,L2,20
18/09/2018,ELM,20
18/09/2018,L1,60
18/09/2018,RIAV1,20
18/09/2018,RIAV2,20
18/09/2018,RIAV3,20
18/09/2018,RIAV4,20
18/09/2018,EMN1,20
18/09/2018,EMN2,20
18/09/2018,POR2,20
18/09/2018,LAG,20
18/09/2018,L7b,340
18/09/2018,OLH5,20
18/09/2018,L7c,740
18/09/2018,POR3,20
18/09/2018,L7a,920
19/09/2018,L7c,20
19/09/2018,FAR2,80
19/09/2018,OLH2,20
19/09/2018,L8,20
19/09/2018,OLH1,20
19/09/2018,OLH3,20
19/09/2018,FAR1,20
24/09/2018,LAL,1600
24/09/2018,L2,20
24/09/2018,L3,20
24/09/2018,RIAV1,160
24/09/2018,L9,20
25/09/2018,L5a,20
24/09/2018,FAR2,20
25/09/2018,L3,40
24/09/2018,L8,20
14/09/2018,FAR1,20
25/09/2018,L5a,20
24/09/2018,OLH3,20
23/09/2018,GUA,20
25/09/2018,LOB,20
25/09/2018,ESD2,20
25/09/2018,ESD1,20
25/09/2018,ESD1,20
25/09/2018,L4,20
25/09/2018,EMN2,20
25/09/2018,EMN1,20
25/09/2018,RIAV4,20
25/09/2018,RIAV3,40
25/09/2018,RIAV2,1600
25/09/2018,RIAV1,40
25/09/2018,OLH5,20
25/09/2018,L7c,180
25/09/2018,L7c,20
25/09/2018,L7a,80
25/09/2018,LAG,120
25/09/2018,POR2,20
26/09/2018,ETJ,140
26/09/2018,L5b,160
26/09/2018,FUZ,20
26/09/2018,OLH1,80
26/09/2018,OLH2,20
26/09/2018,TAV,20
26/09/2018,VT,20
01/10/2018,LAL,160
01/10/2018,L2,20
01/10/2018,L9,20
02/10/2018,L5a,120
02/10/2018,LOB,20
01/10/2018,L7c,20
01/10/2018,L1,20
01/10/2018,L2,20
02/10/2018,ELM,20
02/10/2018,L1,20
03/10/2018,L5b,160
03/10/2018,ETJ,260
02/10/2018,POR3,20
02/10/2018,L7b,20
02/10/2018,L7c,20
02/10/2018,POR2,20
02/10/2018,L7a,20
02/10/2018,LAG,40
04/10/2018,L5b,100
02/10/2018,EMN2,20
02/10/2018,EMN1,20
03/10/2018,L3,100
02/10/2018,L3,20
02/10/2018,RIAV4,20
02/10/2018,RIAV3,20
02/10/2018,RIAV2,20
02/10/2018,RIAV1,20
03/10/2018,L6,20
03/10/2018,ESD1,20
03/10/2018,L6,560
03/10/2018,VT,40
02/10/2018,OLH5,80
03/10/2018,L8,20
04/10/2018,FAR2,40
03/10/2018,FUZ,120
03/10/2018,OLH3,20
03/10/2018,OLH1,20
03/10/2018,OLH2,20
04/10/2018,FAR1,20
03/10/2018,TAV,40
08/10/2018,LAL,200
08/10/2018,OLH3,20
08/10/2018,L8,20
08/10/2018,OLH2,20
08/10/2018,FAR1,40
08/10/2018,FAR2,20
09/10/2018,LOB,20
09/10/2018,L5a,20
09/10/2018,ESD1,20
09/10/2018,ESD1,20
09/10/2018,L6,80
09/10/2018,ESD2,20
09/10/2018,L6,380
08/10/2018,L2,20
09/10/2018,L1,20
09/10/2018,ELM,20
08/10/2018,L1,20
09/10/2018,OLH5,80
09/10/2018,L7c,20
10/10/2018,ETJ,180
10/10/2018,L5b,600
10/10/2018,L2,140
10/10/2018,L7c,20
10/10/2018,POR2,20
10/10/2018,LAG,640
10/10/2018,L7a,20
11/10/2018,FUZ,120
11/10/2018,TAV,20
11/10/2018,OLH1,22080
11/10/2018,L9,20
11/10/2018,VT,40
15/10/2018,LAL,920
16/10/2018,ETJ,20
15/10/2018,GUA,20
15/10/2018,L9,20
16/10/2018,L6,20
16/10/2018,L6,20
16/10/2018,ESD1,20
16/10/2018,L3,20
16/10/2018,RIAV1,20
16/10/2018,L1,20
16/10/2018,ELM,20
15/10/2018,L1,20
15/10/2018,L2,20
17/10/2018,ETJ,20
17/10/2018,L5b,120
16/10/2018,L7c,20
16/10/2018,L7c,20
16/10/2018,L7a,20
16/10/2018,LAG,20
16/10/2018,POR2,20
16/10/2018,POR3,20
16/10/2018,L7b,20
17/10/2018,L5a,20
17/10/2018,LOB,20
18/10/2018,L5b,40
17/10/2018,RIAV1,40
17/10/2018,RIAV2,20
17/10/2018,RIAV3,40
17/10/2018,RIAV4,20
17/10/2018,L3,60
17/10/2018,EMN1,20
17/10/2018,EMN2,200
18/10/2018,FAR1,20
18/10/2018,L8,20
18/10/2018,FAR2,20
17/10/2018,OLH5,20
17/10/2018,OLH3,20
17/10/2018,OLH1,80
17/10/2018,OLH2,40
17/10/2018,TAV,20
17/10/2018,VT,20
17/10/2018,FUZ,20
18/10/2018,EMR,20
22/10/2018,LAL,800
22/10/2018,RIAV3,20
22/10/2018,RIAV1,80
22/10/2018,RIAV4,40
22/10/2018,L3,20
22/10/2018,RIAV2,20
22/10/2018,RIAV1,20
23/10/2018,LOB,20
23/10/2018,L5a,140
23/10/2018,ESD1,20
23/10/2018,ESD1,20
23/10/2018,L6,20
23/10/2018,ESD2,20
23/10/2018,L6,20
23/10/2018,L3,20
23/10/2018,ELM,20
23/10/2018,L1,20
23/10/2018,L2,20
22/10/2018,L1,20
22/10/2018,L2,20
22/10/2018,L9,100
22/10/2018,FAR2,20
22/10/2018,FAR1,1640
22/10/2018,L8,20
22/10/2018,OLH3,20
22/10/2018,OLH2,80
23/10/2018,POR2,20
23/10/2018,LAG,20
23/10/2018,L7a,20
23/10/2018,L7b,20
23/10/2018,L7c,20
23/10/2018,EMN1,20
23/10/2018,EMN2,20
23/10/2018,L4,20
24/10/2018,L5b,220
24/10/2018,ETJ,20
24/10/2018,FUZ,20
24/10/2018,TAV,120
24/10/2018,VT,120
24/10/2018,OLH5,20
24/10/2018,OLH1,160
25/10/2018,L7c,20
29/10/2018,LAL,1280
29/10/2018,RIAV1,20
29/10/2018,RIAV2,20
29/10/2018,RIAV3,20
29/10/2018,RIAV4,40
29/10/2018,L3,20
29/10/2018,L9,60
29/10/2018,FAR2,20
29/10/2018,FAR1,20
29/10/2018,FUZ,20
29/10/2018,OLH2,40
29/10/2018,OLH1,20
29/10/2018,OLH3,20
29/10/2018,L8,20
30/10/2018,L5a,20
30/10/2018,LOB,20
30/10/2018,ESD1,20
30/10/2018,L6,20
30/10/2018,ESD1,20
30/10/2018,L6,20
30/10/2018,L1,20
29/10/2018,L1,20
29/10/2018,L2,20
30/10/2018,L3,40
29/10/2018,RIAV1,20
30/10/2018,L4,20
31/10/2018,ETJ,20
31/10/2018,L5b,20
29/10/2018,L7c,20
29/10/2018,POR3,20
30/10/2018,LAG,20
30/10/2018,L7a,20
30/10/2018,POR2,20
31/10/2018,L7c,20
30/10/2018,OLH5,20
05/11/2018,LAL,680
05/11/2018,TAV,20
05/11/2018,FUZ,20
06/11/2018,VT,20
05/11/2018,L9,20
05/11/2018,OLH1,80
05/11/2018,OLH2,20
05/11/2018,RIAV1,40
05/11/2018,RIAV2,40
05/11/2018,RIAV3,20
05/11/2018,RIAV4,20
05/11/2018,RIAV1,20
05/11/2018,L3,20
06/11/2018,LOB,20
06/11/2018,L5a,20
06/11/2018,L6,20
06/11/2018,ESD1,20
06/11/2018,ESD1,20
06/11/2018,L6,40
07/11/2018,L5b,20
06/11/2018,L4,20
06/11/2018,EMN2,20
06/11/2018,EMN1,20
05/11/2018,L2,20
05/11/2018,L1,20
06/11/2018,L1,20
06/11/2018,ELM,20
06/11/2018,L7a,20
06/11/2018,LAG,20
06/11/2018,POR2,20
06/11/2018,L7b,20
08/11/2018,ETJ,20
07/11/2018,L8,20
07/11/2018,OLH3,20
07/11/2018,FAR2,20
07/11/2018,FAR1,20
09/11/2018,L7c,20
12/11/2018,LAL,1000
12/11/2018,EMR,20
12/11/2018,L1,20
12/11/2018,L2,20
12/11/2018,RIAV1,20
12/11/2018,RIAV2,20
12/11/2018,RIAV3,20
12/11/2018,RIAV4,20
12/11/2018,RIAV1,20
12/11/2018,L3,20
12/11/2018,GUA,40
13/11/2018,ELM,20
13/11/2018,L2,1310
12/11/2018,L9,20
12/11/2018,L8,20
12/11/2018,OLH3,20
12/11/2018,FAR1,20
12/11/2018,FAR2,20
13/11/2018,L5a,20
13/11/2018,LOB,20
13/11/2018,L1,20
13/11/2018,ESD1,20
13/11/2018,ESD2,20
13/11/2018,L6,40
13/11/2018,ESD1,20
13/11/2018,L6,20
13/11/2018,L4,20
13/11/2018,POR2,20
12/11/2018,L7c,20
13/11/2018,L7a,20
13/11/2018,L7b,20
14/11/2018,L3,120
14/11/2018,ETJ,20
14/11/2018,L5b,20
15/11/2018,VT,20
15/11/2018,TAV,20
15/11/2018,FUZ,920
15/11/2018,OLH1,20
14/11/2018,L7c,20
19/11/2018,LAL,480
19/11/2018,ETJ,20
19/11/2018,L5b,20
19/11/2018,ETJ,20
19/11/2018,L3,20
19/11/2018,RIAV1,40
19/11/2018,RIAV4,40
19/11/2018,RIAV3,20
19/11/2018,RIAV2,20
19/11/2018,RIAV1,60
19/11/2018,GUA,20
19/11/2018,FUZ,120
19/11/2018,VT,320
19/11/2018,OLH1,20
19/11/2018,TAV,20
19/11/2018,OLH2,40
20/11/2018,L5a,20
20/11/2018,LOB,20
20/11/2018,L6,20
20/11/2018,ESD1,20
20/11/2018,L6,20
20/11/2018,ESD1,20
19/11/2018,L2,40
19/11/2018,L1,60
20/11/2018,L1,20
20/11/2018,ELM,80
20/11/2018,POR2,20
20/11/2018,L7b,20
20/11/2018,LAG,20
20/11/2018,L7a,20
20/11/2018,L7c,80
20/11/2018,EMN1,40
20/11/2018,EMN2,40
20/11/2018,L4,20
21/11/2018,OLH3,20
21/11/2018,FAR1,20
21/11/2018,FAR2,20
21/11/2018,L9,20
22/11/2018,L5b,20
22/11/2018,L7c2,20
26/11/2018,LAL,400
26/11/2018,ETJ,20
26/11/2018,L5b,20
26/11/2018,L1,20
26/11/2018,L2,20
26/11/2018,L4,20
26/11/2018,EMN1,20
26/11/2018,EMN2,20
26/11/2018,VT,20
26/11/2018,TAV,20
26/11/2018,L9,80
26/11/2018,FUZ,20
26/11/2018,OLH1,20
26/11/2018,OLH2,20
26/11/2018,OLH3,20
27/11/2018,LOB,20
27/11/2018,L5a,20
27/11/2018,L6,20
27/11/2018,ESD1,20
27/11/2018,L6,280
27/11/2018,ESD2,20
27/11/2018,ESD1,20
27/11/2018,ELM,20
27/11/2018,L1,20
27/11/2018,L2,100
27/11/2018,L3,160
27/11/2018,RIAV1,20
27/11/2018,RIAV2,20
27/11/2018,RIAV3,20
27/11/2018,RIAV4,20
27/11/2018,RIAV1,20
27/11/2018,L3,20
27/11/2018,L7c1,20
27/11/2018,L7b,40
27/11/2018,L7a,20
27/11/2018,OLH5,80
26/11/2018,POR3,40
28/11/2018,L7c2,20
28/11/2018,FAR2,20
28/11/2018,FAR1,20
29/11/2018,EMR,20
03/12/2018,LAL,240
03/12/2018,L5b,20
03/12/2018,ETJ,20
04/12/2018,L5b,20
03/12/2018,RIAV1,20
03/12/2018,RIAV2,20
03/12/2018,RIAV3,20
03/12/2018,RIAV4,20
03/12/2018,RIAV1,20
03/12/2018,L3,20
03/12/2018,TAV,160
03/12/2018,VT,20
03/12/2018,OLH1,20
03/12/2018,OLH2,20
03/12/2018,FUZ,20
03/12/2018,L9,560
03/12/2018,GUA,20
04/12/2018,LOB,20
04/12/2018,L5a,20
04/12/2018,L6,20
04/12/2018,ESD1,20
04/12/2018,ESD1,20
04/12/2018,L6,20
04/12/2018,EMN2,20
04/12/2018,EMN1,20
04/12/2018,LAG,40
04/12/2018,POR2,20
04/12/2018,L7a,20
04/12/2018,L7b,20
04/12/2018,L7c1,20
03/12/2018,L2,20
03/12/2018,L1,20
05/12/2018,L2,20
04/12/2018,ELM,20
04/12/2018,L1,20
05/12/2018,L7c2,60
05/12/2018,OLH5,120
05/12/2018,FAR2,20
05/12/2018,FAR1,20
05/12/2018,OLH3,20
10/12/2018,LAL,120
10/12/2018,L1,20
10/12/2018,L2,20
10/12/2018,VT,240
10/12/2018,L9,200
10/12/2018,GUA,20
10/12/2018,L3,20
10/12/2018,RIAV4,20
10/12/2018,RIAV2,20
10/12/2018,RIAV3,20
10/12/2018,RIAV1,20
11/12/2018,L5a,20
11/12/2018,LOB,20
11/12/2018,ESD2,20
11/12/2018,ESD1,20
11/12/2018,L6,40
11/12/2018,L6,20
11/12/2018,ESD1,20
11/12/2018,ELM,20
11/12/2018,L1,20
11/12/2018,POR2,40
11/12/2018,L7a,20
10/12/2018,L7c1,120
11/12/2018,L7b,100
11/12/2018,LAG,40
10/12/2018,POR3,120
11/12/2018,RIAV1,20
11/12/2018,L4,20
12/12/2018,ETJ,20
12/12/2018,L5b,20
12/12/2018,FUZ,40
12/12/2018,TAV,20
12/12/2018,OLH5,160
12/12/2018,FAR2,40
12/12/2018,FAR1,240
12/12/2018,OLH3,20
12/12/2018,OLH2,20
12/12/2018,OLH1,20
12/12/2018,L7c2,100
17/12/2018,LAL,200
17/12/2018,L3,20
17/12/2018,L2,20
17/12/2018,L1,20
17/12/2018,RIAV1,20
17/12/2018,RIAV2,20
17/12/2018,RIAV3,20
17/12/2018,RIAV4,20
17/12/2018,RIAV1,20
17/12/2018,L9,20
17/12/2018,GUA,20
18/12/2018,L5a,20
18/12/2018,LOB,20
18/12/2018,L6,20
18/12/2018,L6,20
18/12/2018,ESD1,20
19/12/2018,ETJ,20
19/12/2018,L5b,20
18/12/2018,POR2,20
18/12/2018,LAG,20
18/12/2018,L7c1,20
18/12/2018,L7a,20
18/12/2018,L7b,20
18/12/2018,L1,60
18/12/2018,ELM,20
17/12/2018,L2,60
18/12/2018,EMN1,20
18/12/2018,L4,20
20/12/2018,L5b,20
19/12/2018,FUZ,120
19/12/2018,FAR2,200
19/12/2018,VT,20
19/12/2018,OLH3,20
19/12/2018,OLH1,20
19/12/2018,TAV,320
19/12/2018,OLH5,120
19/12/2018,FAR1,20
19/12/2018,L7c2,60
20/12/2018,EMR,20
27/12/2018,LAL,20
26/12/2018,L7c2,60
26/12/2018,L7a,20
26/12/2018,POR2,40
26/12/2018,LAG,20
26/12/2018,L7c1,100
27/12/2018,L5b,20
27/12/2018,ETJ,20
26/12/2018,L3,20
26/12/2018,RIAV2,40
27/12/2018,L2,140
26/12/2018,L1,20
26/12/2018,L2,20
